Video Title,View Count,Like Count (of video),Comment Count,Text Display,Author Display Name,Like Count (of comment),Reply Count (of comment)
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,problematic,@Faith_saves7,1,2
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,まだこれ系の音楽流行ってんの,@nakamoriblack,1,1
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,월클,@yoonsehyeon,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,15초 무스킵 광고 ㅋㅋㅋ 진짜 꺼져라 외노자색기들,@holymoly267,0,1
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,애플 광고 찍었네,@user-mc9sj9ky4t,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,best,@ina0809,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,oh like reliving late 1990s except dont know anyone saying,@randombuttworthyisquiteran1821,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,무한반복되는 벨소리응징,@junyun17,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,police minji servingggg,@ayahart2942,3,1
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,let go 21m,@hh-jy1ld,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,wasnt sure music listened omg zero girl back making banger glad love production song happy direction thier music overall great job girl,@sunaslayss,71,1
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,뉴진스 진짜 너무 청순하고 하이틴 10대 소녀같은 느낌이 나서 너무 좋다,@leneda92,52,2
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,new jean le cringe kpop idol,@freshmint12,3,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,소름,@junyun17,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,근본이 없는 노래ㅡㅡ 쓰레기,@user-xs8lp4wh9x,0,2
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,newjeans type friend trust boyfriend,@clary680,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,혜인 음색 진짜 사기다,@user-le2zk6lf6u,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,applecmからきた,@safariomuni,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,민지띠,@1g2h3b1,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,가사 좋다,@lmntlmntlmnt,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,정말 충격적이네요 아이돌은 핑클ses였는데 곡을 광고에서 봤는데 충격을 많이 먹음 뭐라고 말해야하나 분명히 강렬한 비트인데 노래는 아주 부드러워요 슈크림 같은 느낌 빠빠빠 빠바밤 이부분 높은 음에서 나가다가 갑자기 사라지면서 둥둥둥 숨어있던 저음소리나고 계속 가슴을 울림 그러다 클라이막스에서 두부분이 합쳐짐 이게 느낌이지 노래에 비해 춤은 에너지가 넘침 이건 안뜰수가 없네요 다른곡도 들어봐야겠군요 완전 새로운 방향임 더 많이 발전하시고 좋은 노래 많이 들려주세요,@user-jt1nc4ks6t,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,cmを見て大好きな曲になりました最高かわいい,@user-sd7sh7sl2q,3,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,한국인 댓,@sorry470,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,whole song vibe lot people dont like song reason smh rn,@jerrynjoyce,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,eta ad eta mv eta ad,@user-jc62a7v28,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,whats eta whats eta mgmmhmmhmhdhg gobble gobble,@liltwerp3418,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,spotifyでばりうざい,@user-lp8wp6vw9u,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,친구의 불행은 나의 행복이던가 친구는 고통스러운데 뉴진스는 흥겹게 춤추고 노래 부름,@user-eo1ri1yn8f,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,잼버리 k팝 출연ㅠㅠ 강제로,@happyday3933,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,cmからきました,@monpepe29,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,데뷔때는 4번타자 1명이 이끌어가는 팀 같았는데 지금보니 거를 타선이 없어졌네,@user-jt8xh5do1r,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,eta fullfrom please,@bega1516,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,どういう意味,@hazimesaito7182,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,сю,@mahinaqurbova2630,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,こんばんはbunnies,@user-Hyerin977,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,広告でつられて来ましたです,@user-bl8eu9eh1t,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,newjeans,@xuhuongreaction1219,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,really love much,@ImBalloon711,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,へりんちゃん可愛すぎて悩殺もんだわ,@aMY-fl2wc,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,참으로다가 훌륭한 영상입니다 서사도 훌륭하네욬,@junichoi,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,자막 없음 뭐라고 중얼거리는 전혀 모르겠네,@user-wn4pz9bd1z,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,광고가 이게 나오면 어떡해ㅋㅋ,@user-ik6hf4fq8k,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,eta,@cansuudemirr2897,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,httpsyoutubefvhhc8jpgye,@djk9385,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,こんにちはbunnies,@user-Hyerin977,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,애플 광고 그만 나와라,@CharmSheepJyo,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,광고를 너무많이 쳐함 노래 안듣고 싶다고,@user-oq9gr1ev7p,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,love always get iphone newjeans ad video,@trickz9762,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,헐 마지막 장면 트렁크에 남친 셔츠,@sj9866,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,わっちゃいちえー,@raito1545,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,say nameeeeeeeee,@stephaniegangasaep7173,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,live newjeans,@tyga886,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,돈주고 광고해주는 거냐 ㅉㅉ 역시 뉴진핑 뉴트남,@user-od2ys7ec2n,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,뉴진스최고,@user-ov3sj7or6w,135,6
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,song satisfying,@noh216,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,韓国勝ち日本負け,@user-jn3hg1lp6q,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,봐도봐도 놀랍다 뮤비 n번째 보는 중,@busterjj,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,이거 보는데 아이폰 광고 뜸ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,@user-moshiseojigoshipda,1,2
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,広告のダンスとサビに謎の中毒性があったのでききにきたw わっちゃいーじーえー,@user-do8pk6fn1k,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,eta stand,@marwaelkhajouti6019,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,뉴진스 졸귀탱들 ㅎㅎ 춤도 너무좋앙,@user-rp1eg4yh5g,7,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,addictive duhh,@k_obsessed1030,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,광고로 한번 영상으로 한번 오연서 왜케 이뻐 이렇게 문법 알고 갑니다,@ski4912,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,자본의 힘이 진짜 무섭다 미디어를 장악해버리니까 예쁘지 않아 보이던 애들도 점점 예뻐보인다 그냥 거부하려고 해도 꾸역꾸역 공급해서 예쁨라이팅 당하는 같음 ㅋㅋㅋ 취향마저 정해주는 느낌,@hutsoryyoutoo,2,1
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,졸귀,@lilili9283,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,ahora eta numero melon vez ditto omg,@lizzyoregel5840,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,hanni adorable,@26jedsadalaohasakprasit64,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,temazo,@abrilromero5937,3,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,진짜 듣자마자 꽃힌 노래는 처음이다 와츄얼 이티에이가 머릿속에서 안 떠남,@run_melon_bread11,3,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,男の人死んだのか,@user-qj7dl2ky4y,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,광고거 뭐고 노랜 좋네,@user-vy6jf1gb6x,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,영어노래 할거면제발 미국이나 영국 호주가서 활동해 영어팝팀으로 한국어 가사 쪼매 넣고 kpop팀인척 하지말고 ㅆ레기팀이 있나 케이팝 망치려 쌩쇼를 하는중 멋진 한국어 가사와 칼군무가 kpop이야 영어노래는 영어팝팀이지 애들이 정신이 나간듯한,@user-sv7tq8vt5c,2,5
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,광고로 eta광고 실화냐,@smile_face101,1,1
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,new jeans大好き,@kokorin-nr4vi,5,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,これってわちゃいちえわちゃいちえってやつ,@user-wk5ie1ww2p,0,2
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,아쉬발 광고도 eta,@Air_pots,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,なんなんやこれは,@x-409EARSTER,0,2
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,happy million view counting newjeans eta mv,@frutious1067,79,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,지원이 개부럽다,@user-hn6ny5zs4h,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,니 남친 맞지 ㅋㅋ,@jsj870,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,great,@LebronBPFIM,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,21m let go,@hh-jy1ld,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,isnt boyfriend,@wwinnn-mz6gg,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,おはようbunnies,@user-Hyerin977,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,cmからハマって来ました 紫の服の子可愛いですね,@user-jq7tu2ik4h,0,1
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,longest iphone commercial,@RonaldPilva,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,eta 보는데 광고가 eta,@user-mh1ik7zi7i,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,야근데 너무예뻐서 내가 남친이면 바람필일없음,@user-ut2wc8wy8q,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,heavenly hanni thumbnail though,@captainadventures,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,perfeitas amo muito,@uma_kapopper_qualquer,21,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,역시 멋져,@user-fg6mq4nl5y,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,keep streaming mv bunny,@ashhrc,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,yeah agree super talented song subject matter beyond age need teen bop like super shy would year till minimum age least,@perpetuant5452,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,진짜잘됬으면좋겠다 어른들의특유의 올드갬성 안묻은게 정말좋다ㅜㅜ,@rtgneqw9ghyu50,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,노래 별로 에프엑스 생각나게 하네,@markjung2027,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,love song best,@Humor_roblox,4,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,ok watching video multiple time question need answer official ringtone itunes,@professormoriarty703,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,let go million,@nsjsjsjjsdjdhdhsusjjsjejjs,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,sorry xg took,@spacestar4189,0,2
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,danielle,@loccobeast7317,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,eta underrated,@noodlesoup_lol,1,1
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,해린파트 춤 너무 중독성미쳤음,@noodle0502,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,日本人のファンですiphoneのcmを見た時にこの曲が流れてきて歌詞のwats eta wats etaが頭から離れなくなりついにはmvを見にきてしまいましたnew jeansはこれからどこまで進化を見せてくれるのかとても楽しみです뉴진즈 언제나 나의 마음 을흔드는 곡고마워요,@Mihopurutogmailcom,32,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,traducción amiga date cuenta,@jazzipalma,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,20m,@eyxblu,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,nadie va hablar turbio realmente mv literalmente referencia organización eta wtf dirige mv empresa,@fatimaouadan4695,1,2
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,like nj hit red button channel,@Minji_Hanni_Dani_Haerin_Hyein,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,mv fun active love,@tayblondie2219,5,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,無駄に長い広告がガチでうぜぇ ビズリーチ並に不快やわ,@Sekigahara_Haibokusha,0,1
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,사랑해요,@user-ph4we6vv2b,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,広告うざすぎ まじでうざい,@user-vl4zg8vj6p,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,赤い子にずっと目取られる 名前なんだろう,@gumi1583,0,1
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,guy dont hate new jean title song basically eta actually gang spain eta actually mean mv estimated time arrival basically asked girl got cheated coming,@its.mernaa_5292,3,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,took love song catchy,@healthya540mg5959,5,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,cool,@SnailBob3348,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,この曲の前にappleのcmは草すぎる,@Cheese_Pondue,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,guy stream mv eta super shy win music show,@JeansCarrot,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,congratulation20milion view,@user-Hyerin977,3,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,watched samsung galaxy s23 ultra,@ikhwan6813,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,apple warnber bros comeback untouchable,@AbzeAfrica,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,쌉소름 다중인격,@ssojubomb,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,pro iphone new jean slay,@ehnie7831,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,new jean siempre sacando temazos llegar menos vamos bunniesque podemos,@sirlenychaverra9649,54,1
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,ルセラフィムでええわ,@user-mm4hd4qc2q,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,youtubeの広告ずっとこれで嫌いになった,@PCGSAR,0,1
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,north korean pop better guy basement,@WowNoob-bh2lh,0,1
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,officer haerin officer minji,@michaeledavid,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,eta뮤비 보려고 눌렀는데 아이폰으로 찍은 eta광고가 나옴,@woolralla,1,1
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,song video isnt matching,@LioF20,0,1
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,중간에 하니 어이털린 표정 왤케 중독성있지 ㅋㅋㅋㅋㅋㅋ귀여워 ㅠㅠ,@user-ey4xc5yj9y,3,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,赤い子吉沢亮に似てる,@user-wq9eo6mv6q,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,whyd think ran shes cliff drop body,@polarpob7858,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,강해린 진짜 안무 제대로 냥냥펀치 날리는 느낌 ㅋㅋㅋㅋ,@user-qb7mj5uq8y,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,영어 노래 할거면 제발미국이나 영국가라 케이팝 물 흐리지말고,@user-sv7tq8vt5c,1,1
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,new jean hit hit hit woah thats crazy amazing,@KevSaaqui,3,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,dont live spain life spain,@Soggite,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,srsly love hannis expression,@em_ily08,8,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,cmで聴いて 中毒性あって何度か聴いてたら なんかハマっちゃった それでついに調べて聴きにきちゃった ずっと気になってたんだ,@WaanWaanOee,38,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,e이제는 t더이상 물러날곳이 a없다 feat무한도전 이와중에 하니 귀엽,@Sugberk2,3,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,eta,@user-ps6ou5oh3q,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,danielle damn shes pretty,@paullee3952,3,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,melhor coisa podium acontecer new jean virem portugal fazerem show ia fazer tudo pra ir ver,@Blink_09321,51,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,samsung galaxy z fold5,@user-jl7uq8ox4y,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,미국 팝을 하려면걍 미국가서 활동해 미국 팝 가수들과 뭔 케이팝인척하며 한국에서 활동하냐 일본그룹 엑스지냐,@user-sv7tq8vt5c,1,2
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,eta saha,@agustinusd2426,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,야들은 한국어 가사 없애고 영어노래에 대놓고 애플 광고에 매국노 컨셉으로 가는듯하네 ㅉㅉ 이렇게 활동 하는게 뭔 의미가 있나 yg의 베이비 몬스터를 기대 해보자 케이팝팀이 뭔 영어팝팀처럼 하냐 걍 미국가서 미국팝팀으로 활동해 케이팝 선배팀들에게 미안하지도 않냐 ㅉ 기본은 지키자 ㅆ레기팀ㅉㅉ 선배들이 힘겹게 쌓은 한국어 가사 노래와 칼군무 kpop 문화를 팔아 넘기는 제발 미국가서 데뷔를 하든 컴백을 하든 해라 앞으론 어이구 게 ㅆ레기들,@user-sv7tq8vt5c,1,7
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,회사에서 잘 키운 티가 나네요 귀족 그룹같아요 좋은 노래도 작곡해서 줘야 하고 춤도 잘 가르쳐줘야 하고 이건 회사에서 공을 엄청 들인 그룹입니다,@daddypig1698,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,miss window phone much,@alvonxt,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,literally indian eta sound like bollywood song go like na na na na na na edit1 song name lat lag gayi,@myeishagandhi9901,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,phone 돈이 많기에 이들의 노래도 광고로 만들라고 시켰을까 세계적 걸그룹을 돈으로 사버린 느낌의 노래,@user-sl7yg6mz8c,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,siiiii 803k lik3s nj primer grupo chicas kpop ser invitadas actuar lolla nj ahora quinto grupo femenino kpop reproducciones spoty hype boy supera 10m spoty corea primera canción historia hacerlo canción nj 4ta generación días alcanzar 50m spoty 70k persona asistieron lollapalooza debut nj ep get ahora segundo álbum reproducido spoty grupo chicas ditto segundo lugar omg 4to canciones ma reproducidas spoty japón grupo femenino kpop sigue contando get noveno álbum reproducido grupo kpop temas incluidosel actor lee hyun gloria bailó super shy reunión fan seúl,@lizzyoregel5840,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,put boy trunk,@akikogenjosantiago8187,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,영화같다 좋다,@rtgneqw9ghyu50,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,광고만 번을 보는건지 정신 나갈 영상 보기 전에도 광고가 나오더만 ㅋㅋㅋㅋㅋㅋ,@user-xu1pg8xy8o,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,favourite girl,@cherrynikossty,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,좋은음악 증독성,@jjeongseogi16,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,日本の韓国もどきのグループじゃこういう音楽は無理やなあ,@linday1528,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,love new jean refreshement kpop,@ghracelaurente,21,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,pls love mv soo much ive word everything amazing,@enhxtss692,7,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,ㅋㅋㅋㅋ후속곡은 etd임,@oruvw-iy9ji,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,뉴진스로 또한번 회오리바람 ㅔ ㅔ,@user-lx8sz3xg8t,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,노래가 제일 좋음,@jaejae9487,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,옛다 누진세,@Youngturksclubfan27,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,누진세 옛다 폼 미쳤다,@Youngturksclubfan27,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,わちゃいじえーで調べて出てくるのかわいい,@user-rx7hd4wi4i,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,eta instrumental shot iphone meme pitched played honestly hit,@schyno5191,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,meus negro amamos new jean voce sabeno,@user-tz8qm2us2z,0,1
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,pretty danielle,@moonchironextra898,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,こんにちはbunnies,@user-Hyerin977,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,이거 들으려고 클릭했는데 뉴진스 eta 아이폰 광고 나온거 실화ㅋㅋ,@LeehyunCN,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,whats eta,@VocaloidSonic,1,2
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,disgesthin,@user-ko2by9mf5s,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,애플광고마저 끝까지 보게된다는ㄷㄷ,@stranger-windcloud,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,벌스가 200n년도 걸그룹 노래,@alswlrla,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,ここまでキャッチーなフック作れるグループあんまりいないよね,@user-wh1mp4dq7h,26,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,okok,@SHIN19880916,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,친구 남친이 바람피는 현장에서 춤추는게 웃기네,@ddjdjsksi,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,おはようbunnies,@user-Hyerin977,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,like nj hit red button channel,@Minji_Hanni_Dani_Haerin_Hyein,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,get minji appreciation vocal amazing song,@NileshRamphal,8,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,arent fan watching,@ITSLEEC,1,1
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,유튜브 구독자 518만명,@user-lz6gl8id7b,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,ياشرطي انا الحرامييي,@exoweareone-EXO-L,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,whats eta,@exoweareone-EXO-L,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,نقالات علوم ههههههههههههه,@exoweareone-EXO-L,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,love,@dirlsy,3,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,혜인이는 안나오면 안되나,@Zol1on,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,whats ur eta,@sanaisthehottest,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,came footwork,@holosznmusic,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,watching eta add,@milly.luvsyou,3,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,来たぜ,@user-bb5hz9ub8m,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,eat another new jean ad,@lunatinati,1,0
