Video Title,View Count,Like Count (of video),Comment Count,Text Display,Author Display Name,Like Count (of comment),Reply Count (of comment)
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,불맛도 살아있고 육즙이 가득하니 너무 먹어보고 싶네요 군침 제대로 흘렸네요,@user-bp1ul5ic6x,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,맥도날드 등장도 웃긴데 모자이크까짘ㅋ 버거킹 광고 센스있게 잘 만드네 ㅋㅋ,@sein-cq6jo,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,육즙가득 텐더폼 패티 소고기 육즙을 가득 품은 뉴 와퍼 먹고 싶어요,@user-xp1xc7er2z,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,뉴와퍼 패티를 제대로 구워내내요 안먹을 수 없는 맛 꼭 먹어볼래요,@mins8290,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,버거에 왕관이 씌워지나 했는데 버거킹이라서 그랬네요,@born2k579,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,영상 다 보고나니 뉴와퍼 엄청 땡기는데요,@k-3309,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,댓글창 광고받은거 같냐,@ryueve4654,3,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,전에는 궁예 이번엔 왕건ㅋㅋㅋㅋㅋㅋㅋ,@user-um1og8fn3x,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,육즙 불맛 가득한 패티가 정말 버거킹의 상징이죠,@user-ce9hj3no6j,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,뉴 와퍼에 왕관 씌워주는 거 킹받는데 맛있겠다 츄베릅,@minuminu2964,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,미쳤다 진짜 육집도 그렇고 불맛 제대로겠는데요 ㅋㅋㅋㅋ 나도 빨리 이렇게 한 입 크게 왕 하고 먹고싶다,@lovemind119,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,그릴에 구워지는 모습에서 불맛이 여기에도 느껴지네요,@user-vg4kt1bj7c,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,나도 눈 동그래지는 더 강렬해진 불맛의 왕 뉴 와퍼의 맛을 느끼고 싶다그나저나 크기도 업그레이가 됐나 더 커 보이지 ㅋㅋㅋㅋ,@shoya009,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,더 도톰해진 소고기 패티가 정말 맛있겠네요,@user-bg3zi6zi2k,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,텐터폼 패티 소고기 육즙 가득해서 맛있겠네요,@user-nr8xi7vi2y,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,불맛에 육즙 미쳤어요츄릅,@keirrr-df7dy,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,뒤에 맥도날드 로날드 실화냐 ㅋㅋㅋㅋㅋㅋ,@user-zm9li2gs8n,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,진짜 불타오르네 불맛 뼛속까지 느껴보고싶어요,@garanana,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,뉴 와퍼님의 위풍당당한 모습 군침 꿀꺾,@jaytiger7451,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,왕관을 쓴 자여 무게를 견뎌라,@sangsumachine1402,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,힐링 영상 ㅎㅎ정말 햄버거의 신햄버거계의 메시 뉴 와퍼 너무 맛있어 보여요 비쥬얼 끝장판 야채도 신선해서 패티랑 먹으면 정말 딱이겠어요,@starinmind,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,스테인드글라스에서 빛나는 와퍼,@user-cb8gw7wz3i,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,구미를 확 땡기게한 순간,@helong-bd3tg,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,솔트페퍼 시즈닝 대박이네영,@haltnstop9648,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,육즙에 고기 화형식 ㅋㅋㅋㅋ,@user-zn7fx6dp8f,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,왕의 귀환 그자체,@wupasupa3183,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,영상 속에서 뉴 와퍼가 가장 먹고 싶은 순간은 new whopper 클로즈업된 와퍼에 황금왕관이 올려진게,@lgkt-vy8ge,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,진짜 놀랬다구요 ㅠㅠㅠ,@swingkim8585,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,뉴 와퍼에 왕관을 씌워놓으니 더욱 맛있어 보입니다,@one_e_love,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,육즙 가득 텐더폼 패티라니 기대중입니다,@user-gi7gr3gy2g,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,와퍼에 왕관 ㅎㅎ 이건 진짜 인정 역시 버거킹,@kennichee,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,불맛의 왕 뉴와퍼,@temperclass,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,불맛의 풍미를 더욱 upup 솔트페퍼 시즈닝 더욱 강렬해진 불맛의 왕 뉴 와퍼 너무 기대됩니다,@TWSworld,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,제가 패티에는 불만이 없었는데 번은 아쉬웠거든요 갓벽해진 와퍼 기대합니다,@user-iu8zl6th9t,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,시즈닝 뿌릴 크 이번에 느낀 가장 큰 개선점이라 생각해서 더 맛나보입니다,@user-nz7su7qv4f,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,불맛의 왕 뉴와퍼,@user-ni4mw3pm4v,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,버거킹도 댓글봇을 쓰나 최신순 들어가니까 이상함,@Dr0de,1,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,맛있겠다 츄릅,@poorboxer2760,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,란란 루,@user-ds4bj8jg6q,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,왕관의 무게를 버텨라 ㅎㅎㅎ,@hdh1177,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,ㅋㅋㅋ 왕관을 받은 버거,@user-hh3xi8ex3w,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,가장 먹고 싶은 순간은 당연 여기가 아닐까,@etoilee-xe4jz,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,패티의 육즙이 대단해요 군침이 싹 돕니다,@crimphy3616,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,왕관이 킹왕짱 찰떡으로 어울려요 버거킹 화이팅,@stampx-bg9jm,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,촉촉한 번이 정말 기대되네요 새로운 와퍼 꼭 먹어봐야지,@ssung3938,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,왕관 쓴 뉴 와퍼 비쥬얼이 끝내주네요 최수종님이 인정한 맛 더 강렬해진 불맛의 왕 뉴 와퍼 넘 기대되요,@DORI2DU,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,불맛에 육즙 미쳤어요츄릅,@ssibora3987,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,강감찬 장군께서 와퍼를 한입 배어무는 것과 군침이 폭발하네요,@user-fq5bs8ge7s,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,완전 불맛 가득 솔트페퍼 시즈닝 듬뿍 뿌려져서 완전 맛없없이네요,@doctorspring-pw1bs,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,왕관을 쓴 와퍼가 강렬한 불길 속에서 등장하는데 불맛이 강렬할지 기대되게 만들어요,@binglyeolmun,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,솔트페퍼 시즈닝으로 더욱 강력한 불맛의 뉴와퍼 맛있어보여요,@fremier,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,솔트페퍼 시즈닝 정말 비주얼이 최고네요,@piabo5082,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,보는 순간 지릴뻔 했습니다 너무도 맛있어 보여요,@pasthero577,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,불맛을 제대로 표현해서 제일 먹고싶었던 부분이네요,@user-nk2wk6ko3n,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,왕관의 무게를 버텨라 ㅎㅎㅎ,@juwong78,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,왕관을 쓴 뉴와퍼를 보니 먹고 싶네요,@user-mk2hq9vk5x,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,강감찬장군,@user-fz6fs8bt8p,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,패티가 너무 맛있어보여 참을 수 없어용,@user-pg8hh2ub8e,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,육즙 가득 텐더폼 패티라니 기대중입니다,@cheatkeys,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,불맛을 제대로 표현해서 제일 먹고싶었던 부분이네요,@user-zr9vx3ep1b,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,버거는 역시 우앙하고 입을 크게 벌려서 먹는게 제맛인데 그게 장군님이라니,@user-bm5nt4ct2m,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,왕을 베는 강감찬,@RUmaker,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,이건 안 먹으면 혼날 같잖앜ㅋㅋㅋㅋㅌ,@kibaeklee1121,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,광고 왜케 웃기냐,@user-jg6hf7pi5l,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,썸네일 보고 ai수종인가 했는데 진짜 최수종 님이셨네요ㅋㅋㅋㅋㅋ 이제 불맛을 따르라 제대로 된 불맛 맛보고 싶어요,@zkfxhlgmlakd,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,불맛이 가득한 육즙 가득한 패티 오감을 자극합니다 군침이 꿀꺽 정말 먹고싶네요 이건 햄버거가 아니고 약이네요 보약으로 먹어야 해요ㅎㅎ,@solovely881,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,왕관을 쓴 뉴와퍼를 보니 먹고 싶네요 텐터폼 패티 소고기 육즙 가득해서 맛있겠네요,@user-fe7wl6eb6c,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,버거모양 전왕에 강감찬이 성좌인 세계관인가,@user-sy2pc9ot9u,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,육즙 가득 잡아놓은 버거 불맛의 왕좌 ㅋㅋㅋㅋ 진짜 제대러 만들엇어요 자주 먹어보진 못햇지만 한번 먹으면 계속 생각나고 맛있는 맛 ㅋㅋ 잊을 수 없죠 버거킹 너무 먹고 싶네요 ㅎㅎ 진짜 맛잇어요,@Horang_utan,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,육즙에 고기 화형식 ㅋㅋㅋㅋ 불맛을 좋아하는 제게 최고의 선물 버거킹 버거 무조건 생각날 맛이에요 맛잇는거 좋아하는 사람에겐 이건 믿고 먹는 맛이라 ㅋㅋㅋㅋㅋ 더 많은 사랑받을겁니다 ㅎㅎ ㅠ 먹고싶어요 너무 맛잇엉,@Flowersalt,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,최수종 장군님이 나올줄이애 ㅋㅋㅋㅋㅋ 버거는 와퍼가 최고죠 ㅠ 계속 생각나는 중독성 쩌는 맛이에요 ㅋㅋㅋ 먹고 싶은데 참고 있네요 ㅎㅎㅎ 너무 맛잇어요,@Min_999,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,소고기 육즙을 가득 품은 텐더폼 패티를 보니 뉴 와퍼가 먹고 싶어 군침이 도네요 불맛이 진하게 더해져 풍미가 예술일 같은 뉴 와퍼가 기대가 되는데요 가격 그대로에 맛은 업그레드되어 고객들에게 많은 사랑받을 같아요 진심을 다 해 고객들을 위해 제품 개선과 좋은 메뉴를 개발해오는 버거킹에 감사드립니다,@bjs8049,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,소고기 육즙을 가득 품은 뉴 와퍼 정말 먹고 싶어요 앞으로 더욱 더 많은 관심과 사랑 받으시기를 응원합니다 항상 지금처럼 고객을 위해 혁신적인 모습과 가치로 더 많은 서비스와 지원에 열심히 힘써주세요 잘 부탁드립니다 감사합니다,@user-pj3qs7fm7q,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,찬양할 수밖에 없는 비쥬얼 이걸 참아,@terpis9825,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,추천 누름,@user-ok9cr3gw4n,1,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,경우 마케팅팀은 잘했다고 칭찬받나요 경고를 받나요 저라면 경고 주고 싶네요 노이즈마케팅보다 그냥 어그로같아서,@ilene6709,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,걱정마 회사 안펼려,@KM-wm4cy,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,진짜 불타오르네 불맛 뼛속까지 느껴보고싶어요,@darimii,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,불향 불맛 가득한 뉴 와퍼 넘 기대됩니다 버거킹 40주년을 축하드리며 앞으로도 많은 이들의 큰 사랑 듬뿍 받고 승승장구 해나가길 바라며 힘차게 응원하겠습니다,@white_jjanga,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,주위분들 죄다 불맛 안느껴지고 맛 없어졌다고 하는데 짜고 시고 예전보다 더 퍽퍽하다는데 도대체 댓글 바이럴 ㅋㅋㅋ 댓글 이벤트함 죄다 중국스러운 긍정적인 글이야ㅋㅋ 중국인줄 알았네 _ 리얼 어니언링만큼은 성공적인거 인정하는데,@2todaysstars8,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,영상 다 보고나니 뉴와퍼 엄청 땡기는데요 전보다 더 맛있어졌다는데 맛있어진건데 대체,@youngmj,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,촉촉한 번이 정말 기대되네요 새로운 와퍼 꼭 먹어봐야지,@YeonHunKim,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,돌고래 씨인가,@Giant_Shoulder,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,최수종이 이방원 갑옷을 입었네,@user-xm2nw8mq9y,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,진짜 놀랬다구요 ㅠㅠㅠ 진짜 매주 주말 점심은 버거킹 가는데 와퍼가 사라지면 안되죠 ㅋㅋㅋㅋ 영상 보니 진짜 퀄리티 대박 정말 궁금하고 기대되요 ㅎㅎ 예상했던거보다 더 인기 많은거 같아요 응원합니다,@99_t,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,ㅋㅋㅋ 왕관을 받은 버거 버거킹은 중독성 갑 정말 너무 맛있어요 매일 생각나서 식욕 폭팔입니다 낼도 먹어야지 ㅋㅋㅋ,@Hyunjongtv,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,한국이 무릎 꿇었네,@user-hb4lIntn,1,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,아닛이곳에 귀한 분이 진짜 왕을 데려와버렸네ㅋㅋㅋ 최수종님이 등장하니 뉴와퍼 또먹고 싶어졌어요 사실 오늘 점심에 먹었거든요ㅋㅋ 4천원이라 두개 사먹었져 확실히 빵이 더 맛있어졌어요 와퍼가 짭잘해졌다 패티는 기존과 뭐가 달라진건지 모르겠지만 암튼 뉴와퍼 존맛탱구리저는 짭잘해진게 신의 한수 같아요 느끼한 맛이 줄어서 쑥쑥 들어감,@user-uf4jq7nn2s,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,뉴와퍼 정말 왕관을 써야겠네요 너무 맛있겠어요 근데 최수종 나와서 너무 놀랬네요 버거킹 섭외력 대박이네요,@user-jjh1122,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,못참겠네요 진짜 버거의 왕좌는 버거킹 먹어도 먹어도 먹고 싶어요,@second202,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,스테인드글라스에 와퍼가 빛내림을 뒤로 하며 멋지게 등장하는 모습을 본 뉴 와퍼가 정말 먹고 싶어요,@mskim4995,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,침샘 폭발이네요 늘 감탄하지만 이건 진짜 대박이네요 너무 맛있겠다ㅜ ㅜ 햄버거학과 있다면 받으실 거 같아요 진짜 최고예요,@hopewish329,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,왕관이 착륙하는 순간 new 와퍼의 강렬함이 느껴지네요 이걸 보고 안 먹으러 가는 사람이 누가 있을까요 솔트페퍼 시즈닝으로 불맛의 풍미까지 upup 와퍼 없어지는 소식 들으면 어쩌나 싶었는데 다행입니다 ㅎㅎ,@bameeunnie,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,불맛에 육즙 미쳤어요츄릅 역대 패티 중 가장 맛있는 패티네요 강추해요 소스도 넘 맛있구요 아이들이 넘 잘 먹어요,@whitebeardwhale,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,더 강렬해진 불맛의 왕 뉴 와퍼 등장 맛있어보입니다 먹고싶네요 제하하하하하핳 뉴 와퍼가 가장 먹고 싶은 순간 커다란 와퍼를 양손에 붙잡고 한입 가득 베어무는게 진짜 먹고싶습니다 제하하하핳,@-Blackbeard,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,순쇠고기 패티의 육즙을 더 잘 가둬놓아 식감 더 부드럽고 폭신해졌습니다 육즙 떨어지는 패티를 보는 순간 참을수 없습니다 버거킹이 40주년을 맞아 축하드립니다 지속적인 성장과 혁신은 놀라울 정도로 멋지네요 40년 버거킹은 우리에게 맛있는 음식과 즐거운 경험을 제공해 왔습니다 앞으로도 더 많은 사람들에게 맛과 행복을 전달해 나가길 기대합니다 더 큰 성공을 위해 응원합니다,@taein_abeom,1,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,기존 가격 그대로 불맛은 더 진하게 더 강렬해진 불맛의 왕 뉴 와퍼 등장 좋다 영상 속에서 뉴 와퍼가 가장 먹고 싶은 순간 소고기 육즙을 가득품은 텐더폴 패티를 보니까 군침이 샘솓네요,@tooth52,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,킹수종과 와퍼 조합 찬성입니다 뉴 와퍼 사먹으니까 번이 달라졌다는 게 확 느껴지던데 글레즈드 번이 진짜 윤기가 자르르 흐르고 촉촉했어요ㅋㅋㅋ 이렇게 보니까 엄청 먹음직스럽네용 어니언링이 맛있다고 해서 다음에는 사먹을 거예요,@user-mb6oj2iz2d,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,이거 돌고래 유괴단입니까,@credit_soo,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,와퍼를 더 맛있게 만들어 드리고 싶어 오랜 기간 제품 개선을 준비온게 느껴지네요 더 강렬해진 불맛의 왕 뉴 와퍼 많은사랑받길 바래요 영상 속에서 뉴 와퍼가 가장 먹고 싶은 순간은 new whopper 클로즈업된 와퍼에 황금왕관이 올려진게 그야말로 햄버거계의 왕같이 느껴지네요 ㅋㅋ,@BigSoondae,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,이야 ㅋㅋㅋㅋㅋㅋㅋ 최수종님 팬인데 ㅋㅋㅋㅋ나오다니 정말 맛도 기대되요 버거킹은 짱맛 인정 너무 맛잇어서 친구들 데리고 먹을거에요 ㅎㅎㅎ 맛잇는건 공유해서 하는게 최고라고 생각합니다,@Jschoi9292,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,핫하다 ㅋㅋㅋㅋ 와퍼는 너무 맛있구요 진짜 매일 먹고 싶어요 ㅎㅎㅎ 너무너무 맛있어욜,@naegyo88888,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,더 강렬해진 불맛의 왕 뉴 와퍼 먹고싶어요 뉴 와퍼가 가장 먹고 싶은 순간 와퍼가 왕관을 쓰고 싱싱한 재료들과 쌓여있는 모습이 먹고싶어요,@Catpunch7,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,와우 와퍼전쟁이구만,@jy2yr,1,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,모자이크 레알꿀잼,@ottokang1635,1,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,최수종 꿀잼,@cipparoney426,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,와퍼에 왕관 ㅎㅎ 이건 진짜 인정 역시 버거킹,@hsr900702,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,강감찬 장군님이 새로 모시는 왕 불맛의 왕 new 와퍼의 즉위 화火종宗 사극의 왕과 불맛의 왕의 만남 수종과 화종 ㅋㅋㅋ,@user-by2hc6yr1n,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,패티가 너무 맛있어보여 참을 수 없어용,@somini3335,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,처음엔 와퍼 더 못 먹는 줄 알고 슬펐는데 아니어서 너무 다행이었어요ㅜㅜ 리뉴얼로 더 맛있어졌다니 버거킹을 더 좋아할 수밖에 최수종 님 표정 처음 봐요ㅋㅋㅋㅋㅋ 연기가 아니라 실제로 와퍼 맛있다고 좋아하실 같아서 저도 먹고 싶네요,@daminggg,1,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,우와아와 큰 게 왕 맛있겠다 ㅎㅎ 정말 맛이 뭐라 말할 수 없이 끝내줄 거 같네요 눈을 뗄 수가 없네요 비주얼 최고 왕관까지 쓰니 왕실의 식사같아요 불맛까지 느껴지는 뉴 와퍼라 넘 기대가 돼요,@dudungi,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,더 촉촉하고 쫄깃해진 글레이즈드 번 너무 기대되네요 뉴 와퍼 내일 먹어봐야겠어요 ㅎㅎ,@OriOriMan,1,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,나는 소배압이나 야율융서가 나와서 거란말로 해주길 원함,@user-sanaekochiya,2,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,육즙을 가득 품은 패티 텐더폼 페티,@junjae9,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,빵은 잘 모르겠고 불맛도 크게 변한건지는 모르겠는데 삼삼하던 와퍼가 짭짤해져서 맘에듬,@kjihun13,3,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,아우 그걸세,@user-kh6jc9nj8d,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,불맛의 왕이라서 최다 왕 역을 했던 최수종을 섭외했는데 정작 분장은 강감찬ㅋㅋㅋ,@ChocolateGuy-pd8jm,1,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,형님에 아우도 버거킹 출연이라니ㅠ 다음번엔 형제 콜라보 가즈아,@junepark4779,1,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,황금투구 거란전쟁 관련 커뮤니티에서 현종 투구 소품으로 사용될 예정이었다면서 사진으로만 올라왔던 건데 정작 드라마에선 현종이 황금 갑옷 말고는 장착한 모습이 아예 안나오고 그걸 광고에서 강감찬이 쓰고 나오네 ㅋㅋㅋ,@user-bz7nt4fi1p,5,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,요 부분은 정말 못 참겠네요 불맛나는 버거 넘 좋아하는데 풍미를 높여줄 수 있는 솔트 페퍼까지 뿌려져 있다니 배고프지 않은데도 먹으러 가고 싶어요 버거킹 온가족이 좋아하고 애용하는데 뉴 와퍼 어떨지 궁금해서 얼른 가서 먹어봐야겠어요 뉴 와퍼도 큰 사랑 받길,@bamtoriyo,0,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,짜요 이전 와퍼가 더 좋은데,@Half_sunrise,1,0
"[버거킹] 더 강렬해진 불맛의 왕, 뉴와퍼",1240931,896,851,강감찬 장군의 표정 대박 ㅋㅋ 완전 비장 ㅋㅋ 왕관은 ㅋㅋ 버거위로 왕관이 살포시 뉴 와퍼 더 강력해진 불맛 제대로 느껴보고 싶어요 블맛의 왕 외치는 강감찬 장군외침에 안먹어볼수가 없겠는데요,@user-bc5fy5ym4v,0,0
